code,date,dlret_pct
us.15822,2021-01-15,-0.030600000000000002
us.15824,2020-03-23,0.0
us.15825,2018-11-26,0.0352
us.15829,2018-02-09,0.4533
us.15832,2017-12-21,4.6859
us.15834,2017-04-05,-2.5
us.15841,2020-11-20,0.4274
us.15842,2023-03-30,0.2953
us.15845,2024-01-26,2.1435
us.15849,2022-05-18,0.1001
us.15855,2023-03-30,0.1111
us.15858,2016-10-14,-15.4439
us.15859,2024-12-20,-0.7496
us.15860,2024-07-09,0.1178
us.15880,2018-04-06,0.4615
us.15881,2020-03-27,1.1655
us.15882,2017-09-25,1.1392
us.15883,2017-09-25,0.5293
us.15884,2024-01-26,2.5
us.15885,2020-06-12,-0.5846
us.15897,2018-03-15,7.820399999999999
us.15898,2021-07-06,0.0
us.15899,2020-01-30,0.1001
us.15900,2019-03-15,1.1855
us.15905,2018-06-19,6.9182
us.15910,2019-03-15,0.0025
us.15911,2019-04-05,0.33990000000000004
us.15917,2022-09-26,-0.0312
us.15918,2021-02-23,0.20639999999999997
us.15921,2022-07-28,-0.0417
us.15925,2018-04-06,-0.11850000000000001
us.15928,2019-10-18,0.3156
us.15929,2021-01-29,4.6226
us.15934,2018-05-14,0.078
us.15950,2024-09-18,21.8239
us.15955,2019-11-21,53.846199999999996
us.15956,2022-05-20,-38.2119
us.15957,2021-03-25,0.3079
us.15962,2020-02-14,-0.0427
us.15970,2020-07-31,-76.584
us.15978,2023-07-25,0.0
us.15981,2024-01-26,0.6281
us.15984,2024-01-26,2.2136
us.15987,2022-10-24,0.587
us.15988,2022-10-24,0.0673
us.15989,2022-10-24,-0.47159999999999996
us.15991,2007-08-15,-14.8148
us.15992,2022-10-24,-0.2199
us.15993,2022-10-24,0.06530000000000001
us.15996,2023-07-18,2.5478
us.15997,2023-07-18,1.3098
us.15998,2024-09-09,2.8746
us.15999,2024-09-09,1.8692
us.16000,2024-09-09,2.8746
us.16001,2018-10-12,-2.2335000000000003
us.16004,2020-04-06,-81.6032
us.16012,2024-05-22,-15.4497
us.16016,2021-08-27,0.20140000000000002
us.16022,2020-11-17,0.6897
us.16023,2019-03-01,0.2611
us.16024,2021-01-25,-0.1736
us.16025,2017-12-18,-0.1693
us.16026,2019-11-12,0.3966
us.16027,2017-09-25,0.3587
us.16028,2017-09-25,-0.0944
us.16030,2018-10-01,0.6504
us.16031,2017-09-25,-0.0217
us.16032,2017-01-20,-1.2475
us.16033,2016-11-30,1.8221
us.16035,2016-09-27,0.604
us.16036,2017-06-01,0.6416
us.16039,2018-06-19,-0.10759999999999999
us.16040,2019-03-28,0.1357
us.16041,2019-03-28,0.329
us.16042,2022-04-28,-2.2083
us.16043,2024-08-07,-57.121
us.16051,2021-02-26,0.0087
us.16052,2022-09-09,12.963
us.16055,2024-02-16,0.44549999999999995
us.16056,2017-10-13,-1.9777
us.16067,2018-02-02,-71.4897
us.16068,2023-09-25,0.0812
us.16069,2023-03-08,0.0
us.16072,2018-04-06,-0.6766
us.16073,2018-08-24,0.0223
us.16074,2021-06-25,-0.0015
us.16078,2021-02-04,-0.0832
us.16079,2020-02-04,0.0371
us.16081,2019-11-22,-0.404
us.16091,2021-03-17,0.1286
us.16100,2023-05-23,37.037
us.16101,2016-09-08,-7.137599999999999
us.16102,2016-09-06,-0.6455
us.16103,2021-10-11,0.7676999999999999
us.16105,2020-03-12,-4.9829
us.16106,2018-01-26,1.103
us.16110,2020-03-12,2.8749000000000002
us.16112,2023-01-18,-27.760099999999998
us.16116,2021-10-21,0.0707
us.16121,2020-03-20,0.5357999999999999
us.16124,2019-11-12,0.1772
us.16127,2019-10-11,0.0921
us.16137,2018-04-06,-0.5041
us.16138,2020-05-29,-0.3489
us.16139,2024-01-02,0.2525
us.16143,2023-09-27,0.7341
us.16144,2018-05-18,0.044000000000000004
us.16147,2019-06-07,0.061399999999999996
us.16148,2020-04-09,2.0174000000000003
us.16149,2017-06-07,0.0
us.16150,2020-03-27,1.0050999999999999
us.16151,2017-09-25,0.1355
us.16152,2018-03-20,-0.2741
us.16153,2018-03-20,-0.2637
us.16154,2021-11-08,0.0
us.16155,2020-12-24,-0.2134
us.16157,2018-07-31,0.17700000000000002
us.16158,2022-03-30,0.0371
us.16159,2017-09-01,0.0572
us.16160,2018-05-18,0.08800000000000001
us.16162,2020-01-14,0.05
us.16163,2020-06-01,28.160200000000003
us.16165,2019-02-20,0.1464
us.16170,2020-04-30,13.023499999999999
us.16173,2023-02-01,-8.974400000000001
us.16174,2020-10-09,-42.4
us.16175,2018-04-11,-34.909099999999995
us.16178,2023-07-25,-32.133
us.16183,2022-10-07,0.0371
us.16187,2021-07-29,0.0455
us.16189,2019-07-25,3.6866000000000003
us.16249,2016-01-15,-9.0909
us.16251,2024-07-31,-0.203
us.16254,2017-07-31,-4.6437
us.16258,2023-10-13,1.1169
us.16259,2017-09-06,-1.8215
us.16261,2022-10-06,-0.40020000000000006
us.16262,2018-09-28,0.5785
us.16266,2019-11-01,0.1953
us.16267,2018-12-27,-0.12160000000000001
us.16268,2021-07-22,0.027
us.16269,2017-09-25,0.7445
us.16270,2018-03-29,-3.9705999999999997
us.16275,2021-10-26,0.0724
us.16278,2019-12-27,-48.5434
us.16279,2019-10-04,0.0189
us.16282,2019-01-09,0.079
us.16285,2024-03-28,-4.3246
us.16286,2018-04-13,-0.1859
us.16287,2024-07-01,0.0
us.16298,2021-03-25,0.0
us.16303,2023-07-25,-22.423000000000002
us.16306,2021-03-18,-40.789500000000004
us.16308,2023-11-02,0.0
us.16313,2018-10-01,-2.4595
us.16314,2018-04-06,-0.42110000000000003
us.16315,2018-04-06,0.2819
us.16316,2018-09-24,-0.4686
us.16317,2017-09-25,0.27599999999999997
us.16331,2020-06-19,0.0659
us.16332,2019-05-16,-2.0997
us.16333,2021-05-10,-2.2794
us.16335,2017-09-08,0.7398
us.16340,2017-10-11,0.0525
us.16346,2018-07-26,0.0482
us.16350,2021-10-25,3.4444000000000004
us.16378,2020-08-25,-0.5963999999999999
us.16382,2023-02-27,0.037
us.16384,2022-03-17,0.0
us.16385,2019-03-29,1.0674
us.16394,2020-06-30,5.263199999999999
us.16396,2006-09-01,1.4850999999999999
us.16397,2019-06-18,-0.0408
us.16398,2020-04-01,0.0104
us.16399,2023-03-08,1.6667
us.16402,2021-11-01,-2.7009
us.16417,2021-05-28,0.1289
us.16429,2019-07-26,-0.9606999999999999
us.16435,2020-10-29,0.0
us.16438,2018-06-15,0.492
us.16441,2020-08-07,0.12990000000000002
us.16443,2020-12-08,0.28909999999999997
us.16444,2019-05-24,-1.0785
us.16445,2019-05-24,-0.3875
us.16450,2020-03-27,0.259
us.16451,2023-03-09,0.0741
us.16452,2023-07-13,-79.5796
us.16464,2022-07-06,0.0
us.16470,2019-03-29,0.22039999999999998
us.16485,2023-11-27,0.3266
us.16489,2017-10-12,0.7767999999999999
us.16493,2019-07-26,-1.991
us.16496,2021-12-31,-1.3705
us.16514,2021-12-09,0.23879999999999998
us.16517,2022-06-17,1.4622
us.16519,2019-01-31,6.6207
us.16526,2022-01-27,0.461
us.16529,2023-06-16,-0.1126
us.16530,2017-11-14,-19.427
us.16531,2018-05-17,0.1824
us.16534,2018-07-25,-0.8000999999999999
us.16544,2018-03-08,0.019
us.16546,2017-06-26,0.1599
us.16549,2017-09-25,-0.5901
us.16550,2017-09-25,-0.2845
us.16551,2019-04-12,0.0371
us.16552,2020-03-16,-2.7217000000000002
us.16553,2020-01-09,-1.5296
us.16557,2023-08-31,5.6769
us.16558,2023-11-03,-0.9567000000000001
us.16561,2019-09-09,0.4146
us.16569,2023-06-16,-0.7514
us.16573,2023-03-22,-11.5914
us.16574,2018-10-19,-0.11449999999999999
us.16575,2017-09-07,18.732
us.16576,2021-12-13,-1.6463999999999999
us.16579,2021-01-28,0.052
us.16580,2023-01-31,0.6181
us.16586,2019-10-21,-0.051500000000000004
us.16587,2018-10-18,0.0
us.16590,2021-11-22,-28.586
us.16593,2022-09-07,-65.77539999999999
us.16597,2024-03-18,-0.0207
us.16602,2019-10-30,-5.2124
us.16607,2020-02-14,0.1593
us.16608,2018-09-14,0.0056
us.16609,2018-09-14,0.0413
us.16614,2018-05-01,0.359
us.16615,2022-05-25,-0.0679
us.16616,2018-12-20,0.0123
us.16618,2020-03-27,0.4229
us.16621,2020-03-27,-1.5058
us.16622,2023-09-15,-7.8618
us.16624,2021-10-05,2.9293
us.16625,2024-12-17,-81.1828
us.16639,2020-12-01,-15.196599999999998
us.16640,2018-06-01,-25.2083
us.16642,2019-12-18,0.0
us.16644,2011-10-21,64.3669
us.16645,2018-05-25,-0.0058
us.16646,2020-07-01,-52.681400000000004
us.16647,2020-02-19,-41.5888
us.16654,2021-10-28,1.0647
us.16657,2021-10-07,0.0625
us.16658,2019-03-18,0.0176
us.16659,2023-02-27,0.0
us.16661,2019-06-18,-0.6962999999999999
us.16662,2023-07-14,0.0686
us.16663,2021-10-15,-0.0377
us.16665,2019-12-16,4.611
us.16669,2019-06-14,0.0
us.16672,2018-07-06,1.6795
us.16674,2022-10-31,0.2986
us.16676,2022-12-30,3.3458
us.16677,2019-09-23,-58.75
us.16682,2019-08-07,-7.4074
us.16683,2019-04-15,0.2178
us.16688,2019-08-19,-31.967200000000002
us.16690,2021-12-22,-0.0869
us.16700,2019-09-11,0.14200000000000002
us.16701,2024-06-14,0.5923
us.16702,2024-04-22,0.0265
us.16704,2019-01-03,0.4823
us.16705,2024-09-17,0.0
us.16740,2019-12-17,-0.2904
us.16748,2019-11-15,-0.0373
us.16751,2022-10-03,0.5599
us.16754,2024-08-26,0.5356
us.16755,2023-11-10,0.077
us.16757,2020-07-30,0.046900000000000004
us.16769,2018-04-06,-0.6747000000000001
us.16770,2023-03-30,-1.3768
us.16772,2018-11-27,-0.0068
us.16777,2023-05-24,8.321000000000002
us.16789,2019-09-10,4.9801
us.16796,2023-06-20,-0.5693
us.16806,2018-07-11,-59.270500000000006
us.16808,2020-11-19,-1.7429000000000001
us.16814,2020-10-09,-0.1101
us.16815,2019-07-16,-40.678
us.16821,2019-12-20,-5.7023
us.16825,2019-09-10,16.6065
us.16826,2021-07-13,-4.5752
us.16827,2024-10-24,0.0646
us.16830,2019-12-16,-60.972
us.16834,2022-09-16,-14.2498
us.16835,2019-10-04,-0.4039
us.16837,2024-01-16,0.0
us.16840,2019-10-11,-0.6534
us.16841,2022-10-25,0.4024
us.16842,2018-12-21,-2.5221
us.16844,2022-11-14,0.2506
us.16845,2019-12-12,0.2191
us.16848,2019-12-12,-1.3008
us.16850,2023-01-30,1.6188
us.16852,2017-11-14,13.900000000000002
us.16856,2023-03-30,-50.8507
us.16858,2018-09-24,0.08639999999999999
us.16864,2019-10-31,-1.952
us.16865,2022-02-08,0.8593
us.16867,2018-12-13,-8.7984
us.16869,2022-04-07,0.1384
us.16871,2022-04-07,0.5805
us.16872,2022-04-07,0.2173
us.16873,2022-04-07,-0.0493
us.16875,2023-05-12,-78.0424
us.16876,2021-08-23,0.1134
us.16880,2024-06-26,24.4681
us.16883,2024-07-02,-78.1991
us.16890,2007-01-09,0.0274
us.16911,2023-01-19,5.3511999999999995
us.16913,2019-07-31,-12.759
us.16915,2022-08-31,0.0
us.16917,2023-09-01,-0.0571
us.16924,2024-06-10,0.0391
us.16927,2024-04-30,-5.263199999999999
us.16930,2019-06-06,0.3542
us.16933,2024-04-25,-62.9538
us.16936,2021-09-30,2.9034999999999997
us.16939,2023-05-02,0.0189
us.16941,2018-04-06,0.0114
us.16944,2018-05-18,0.12459999999999999
us.16945,2022-05-25,0.1804
us.16946,2022-05-25,0.007899999999999999
us.16947,2022-05-25,0.1467
us.16956,2022-11-25,0.2594
us.16957,2022-01-31,2.7519
us.16966,2022-12-05,0.0
us.16973,2018-06-12,0.1513
us.16976,2024-07-12,3.7130000000000005
us.16979,2022-12-22,-0.0102
us.16980,2020-04-29,-68.5417
us.16983,2023-02-13,1.0187
us.16984,2020-08-14,0.034499999999999996
us.16988,2019-01-24,-18.340600000000002
us.16996,2020-08-14,0.0245
us.16997,2020-08-14,0.3984
us.17002,2022-04-04,-0.19
us.17004,2024-11-20,0.2695
us.17007,2022-03-18,-0.5767
us.17009,2024-01-26,0.4337
us.17017,2022-02-23,-1.4611
us.17024,2019-06-28,0.8182
us.17025,2019-06-28,0.6569
us.17026,2019-06-28,0.4935
us.17027,2019-06-28,0.6485000000000001
us.17028,2019-06-28,-0.1052
us.17029,2019-06-28,-0.0098
us.17035,2023-05-23,-2.749
us.17037,2022-08-15,0.015300000000000001
us.17040,2020-10-01,-0.8024
us.17042,2022-09-07,-78.6667
us.17046,2019-09-18,0.0755
us.17047,2021-05-05,-1.6663000000000001
us.17050,2018-12-19,-1.7872
us.17052,2024-10-17,-0.1207
us.17054,2020-01-24,0.6774
us.17069,2023-11-09,0.019
us.17073,2023-10-31,-2.1201000000000003
us.17074,2023-11-09,0.030400000000000003
us.17079,2018-11-15,-0.2362
us.17082,2024-11-25,0.3594
us.17086,2022-09-06,4.3811
us.17087,2022-09-06,-0.5947
us.17088,2024-02-20,-61.5335
us.17090,2023-12-26,-75.4601
us.17097,2019-01-31,1.233
us.17098,2021-09-23,0.5587
us.17100,2023-09-07,32.5472
us.17114,2019-03-19,3.4598999999999998
us.17119,2019-06-11,-0.0525
us.17127,2020-01-31,-55.87649999999999
us.17135,2024-04-04,-80.0
us.17138,2023-12-12,-1.4638
us.17139,2023-11-28,-7.884399999999999
us.17148,2024-02-29,0.7366
us.17154,2022-01-14,-8.928600000000001
us.17156,2019-11-07,-0.194
us.17178,2024-03-11,-50.7517
us.17181,2019-12-13,1.3036
us.17185,2021-08-13,-0.3711
us.17186,2020-06-12,0.3406
us.17189,2020-06-19,-0.08639999999999999
us.17190,2024-09-25,0.0793
us.17194,2020-10-13,1.1797
us.17197,2020-04-29,-0.3868
us.17198,2020-01-17,-0.5467
us.17199,2020-05-27,0.2308
us.17201,2023-03-09,0.0
us.17202,2012-10-12,1.1542000000000001
us.17203,2012-08-24,-1.1246
us.17204,2012-08-24,-0.0457
us.17206,2012-08-24,-0.2651
us.17207,2012-08-24,0.3259
us.17209,2007-09-26,-0.3021
us.17210,2012-10-12,-0.6457
us.17211,2012-08-24,-0.6676
us.17212,2012-10-12,-0.25980000000000003
us.17215,2012-10-12,-1.4438
us.17218,2012-08-24,-0.8434
us.17219,2012-10-12,-1.3973
us.17220,2012-10-12,-0.2934
us.17231,2020-05-04,4.2062
us.17234,2023-02-14,-94.5525
us.17238,2024-05-22,0.35400000000000004
us.17239,2019-11-20,-0.0109
us.17242,2019-11-20,0.0123
us.17245,2023-10-04,0.1381
us.17248,2020-06-12,0.3098
us.17255,2019-12-13,0.1207
us.17256,2018-06-21,0.04
us.17257,2020-11-20,2.0884
us.17258,2021-06-03,3.0822
us.17269,2024-01-04,-24.026600000000002
us.17273,2022-03-04,0.11329999999999998
us.17279,2015-06-11,0.06269999999999999
us.17282,2007-06-15,0.0599
us.17285,2006-12-15,-0.35860000000000003
us.17288,2018-09-24,0.0808
us.17289,2020-09-25,0.3659
us.17290,2020-09-25,0.4287
us.17293,2020-09-25,-0.0072
us.17294,2022-07-28,0.1001
us.17295,2020-01-29,0.0638
us.17296,2023-01-11,-0.18339999999999998
us.17299,2022-03-03,-99.1213
us.17303,2022-12-09,1.5072
us.17305,2021-12-10,0.5586
us.17306,2020-07-27,7.8872
us.17308,2020-11-30,0.13
us.17322,2019-08-13,-2.459
us.17324,2024-04-12,-56.521699999999996
us.17325,2024-04-15,-51.585
us.17331,2019-07-26,-55.2239
us.17334,2020-12-18,0.5405
us.17359,2024-06-28,-1.5419
us.17369,2024-09-20,-39.759
us.17370,2024-10-18,-27.488200000000003
us.17376,2020-08-27,-0.00039999999999999996
us.17386,2018-04-24,0.41980000000000006
us.17387,2018-04-24,1.17
us.17388,2020-08-27,0.0189
us.17394,2018-10-04,-0.7234
us.17396,2018-04-19,1.0041
us.17402,2017-02-28,0.8286999999999999
us.17408,2019-11-12,-0.0252
us.17409,2019-11-12,-0.056400000000000006
us.17410,2020-06-25,-0.0162
us.17411,2021-02-26,1.4599000000000002
us.17413,2022-09-06,0.034999999999999996
us.17414,2021-05-21,0.7897
us.17416,2017-03-13,-0.28200000000000003
us.17417,2021-10-13,0.2486
us.17418,2017-09-14,0.8576999999999999
us.17421,2017-09-14,0.46449999999999997
us.17422,2021-10-13,0.0
us.17423,2017-09-14,0.44
us.17424,2018-04-13,-0.0202
us.17425,2017-09-14,0.7055
us.17426,2017-09-14,2.2375
us.17429,2017-09-14,-1.4136
us.17430,2017-09-14,0.5907
us.17431,2017-09-14,0.5198
us.17432,2017-09-14,0.8411
us.17433,2019-07-29,-1.8723
us.17434,2019-07-29,-0.6716
us.17437,2018-11-26,0.0178
us.17438,2018-07-24,0.2503
us.17439,2018-12-24,-0.5735
us.17441,2019-02-05,0.019200000000000002
us.17448,2018-09-28,0.1801
us.17453,2023-11-10,0.1961
us.17455,2018-08-24,-0.9617
us.17458,2018-08-15,-0.4767
us.17462,2022-08-22,-0.0147
us.17463,2022-08-22,0.0291
us.17465,2022-08-22,0.11249999999999999
us.17467,2022-08-22,0.005399999999999999
us.17468,2022-08-22,-0.013200000000000002
us.17470,2018-02-02,0.12160000000000001
us.17471,2016-08-23,0.1489
us.17472,2016-08-23,-0.233
us.17474,2016-08-23,-0.0174
us.17475,2018-08-15,0.4818
us.17481,2019-08-20,0.1835
us.17482,2019-08-20,0.14959999999999998
us.17488,2022-08-22,0.1405
us.17489,2023-12-01,0.0886
us.17492,2018-08-15,0.1791
us.17493,2018-08-15,0.0765
us.17496,2018-08-15,0.10250000000000001
us.17497,2018-08-15,0.0862
us.17498,2018-08-15,0.1327
us.17499,2018-08-15,0.06369999999999999
us.17500,2018-08-15,0.0401
us.17501,2018-08-15,0.11620000000000001
us.17502,2018-08-15,1.0654000000000001
us.17503,2019-08-20,0.5676
us.17504,2021-08-23,-0.0963
us.17505,2019-08-20,0.4006
us.17509,2018-08-15,-0.23310000000000003
us.17510,2018-08-15,0.3952
us.17511,2018-08-15,0.5107
us.17513,2024-12-02,0.0504
us.17523,2019-03-04,-0.054
us.17525,2020-08-07,0.013200000000000002
us.17527,2020-05-15,-0.0492
us.17529,2020-12-28,-0.3712
us.17533,2023-10-06,0.0879
us.17534,2023-10-06,0.5123
us.17535,2018-11-21,-0.3876
us.17536,2019-05-16,-1.4596
us.17537,2019-05-16,-1.4693
us.17538,2018-11-21,-0.3588
us.17539,2019-05-16,-1.2981
us.17548,2019-05-24,-0.6327
us.17549,2019-05-24,-1.1377
us.17550,2019-05-24,-0.9023
us.17551,2019-05-24,-0.6533
us.17552,2019-05-24,-0.5507
us.17553,2019-05-24,-0.6557999999999999
us.17554,2019-05-24,-1.3102
us.17555,2019-05-24,-0.812
us.17556,2019-05-24,-0.5796
us.17557,2019-05-24,-0.4731
us.17560,2019-05-24,0.20609999999999998
us.17564,2016-12-22,-0.19090000000000001
us.17572,2023-06-23,0.1215
us.17573,2023-06-23,0.4072
us.17575,2023-06-23,0.0063999999999999994
us.17576,2023-06-23,0.0358
us.17578,2023-06-23,0.22599999999999998
us.17579,2023-06-23,0.20400000000000001
us.17583,2023-03-30,0.092
us.17585,2019-02-20,-0.3181
us.17586,2023-03-30,0.7436
us.17588,2021-01-19,-0.2076
us.17592,2022-05-02,-0.0856
us.17594,2022-05-02,0.1865
us.17596,2019-08-05,0.6909000000000001
us.17597,2016-05-18,-0.0468
us.17602,2020-11-20,0.0646
us.17605,2020-11-20,-0.5052
us.17606,2020-03-27,3.3447999999999998
us.17609,2019-08-30,0.0714
us.17614,2024-04-19,0.18209999999999998
us.17618,2017-09-29,0.106
us.17619,2017-09-29,-0.6492
us.17620,2022-11-22,0.136
us.17627,2021-09-24,0.21389999999999998
us.17631,2024-01-26,0.030400000000000003
us.17632,2020-05-27,1.5516
us.17635,2020-05-27,0.4581
us.17636,2020-01-17,0.1161
us.17637,2020-05-27,-0.4919
us.17638,2019-03-14,1.0069
us.17640,2018-03-16,0.30119999999999997
us.17641,2019-03-14,0.2954
us.17642,2019-03-14,0.7365
us.17643,2018-03-16,-0.23249999999999998
us.17644,2024-01-26,-0.4635
us.17648,2020-01-17,-0.0033000000000000004
us.17651,2019-12-26,0.0682
us.17652,2021-05-21,0.5182
us.17659,2023-10-06,0.0756
us.17660,2023-10-06,0.17279999999999998
us.17661,2015-08-21,-1.287
us.17664,2015-08-21,-1.8055
us.17665,2023-10-30,0.024
us.17668,2023-06-23,0.1759
us.17669,2023-06-23,0.0493
us.17671,2012-08-21,0.12279999999999999
us.17673,2019-12-27,0.0
us.17680,2022-06-16,-65.1366
us.17692,2022-03-31,-1.2090999999999998
us.17699,2021-07-27,0.0426
us.17709,2020-02-14,0.1207
us.17711,2019-02-20,0.2898
us.17712,2020-02-14,0.29109999999999997
us.17714,2019-02-20,0.0021
us.17715,2020-02-14,0.0361
us.17716,2020-02-14,0.2838
us.17717,2020-02-14,0.1743
us.17721,2020-02-14,0.2921
us.17725,2023-03-30,0.1295
us.17752,2019-02-20,0.905
us.17753,2019-02-20,0.2666
us.17755,2018-12-27,0.0242
us.17756,2018-12-27,0.10590000000000001
us.17757,2019-12-16,0.0301
us.17758,2019-12-16,0.028499999999999998
us.17759,2020-12-15,0.0546
us.17760,2020-12-15,0.0833
us.17761,2021-12-15,0.0601
us.17762,2019-02-20,0.0325
us.17763,2019-02-20,0.0594
us.17767,2021-12-15,0.015300000000000001
us.17771,2024-12-13,0.048
us.17772,2024-12-13,-0.0034
us.17773,2023-12-15,0.0774
us.17774,2023-12-15,0.0343
us.17775,2022-12-15,0.0984
us.17776,2022-12-15,0.0953
us.17781,2023-09-25,-27.7372
us.17784,2019-10-07,0.0
us.17788,2021-04-05,0.22269999999999998
us.17789,2022-03-02,-2.0650999999999997
us.17790,2023-03-23,0.0294
us.17792,2021-05-06,0.0341
us.17795,2022-03-29,-1.2971
us.17796,2020-06-29,-91.6667
us.17798,2021-07-21,-3.1787
us.17802,2022-04-08,-1.3226
us.17806,2007-03-19,0.23939999999999997
us.17811,2023-12-11,-73.1438
us.17820,2021-05-17,7.3115
us.17824,2019-11-14,-0.4545
us.17826,2023-07-27,-72.3044
us.17829,2019-02-05,0.2003
us.17835,2020-05-21,0.22360000000000002
us.17838,2020-02-14,0.219
us.17840,2020-02-14,0.361
us.17841,2019-02-20,-1.7422
us.17842,2020-02-14,0.2052
us.17844,2019-02-20,0.1842
us.17846,2024-04-22,-0.2123
us.17848,2020-06-05,0.37889999999999996
us.17852,2020-10-01,-0.7739
us.17855,2022-10-18,0.0214
us.17856,2023-08-25,3.5347000000000004
us.17859,2022-03-31,0.1353
us.17860,2022-04-06,0.6667000000000001
us.17861,2018-12-20,-0.6253
us.17862,2022-06-17,1.1253000000000002
us.17863,2022-06-17,2.3667000000000002
us.17868,2023-05-18,11.475399999999999
us.17872,2019-10-22,0.7851
us.17878,2021-01-25,-5.6456
us.17883,2020-04-06,-0.0105
us.17884,2024-08-15,0.35209999999999997
us.17886,2023-02-02,-64.1304
us.17888,2023-04-28,-89.0578
us.17894,2020-05-05,-1.9498000000000002
us.17899,2021-09-13,1.7131
us.17900,2023-01-23,-41.6667
us.17904,2023-03-09,3.5714
us.17914,2020-07-02,0.1521
us.17916,2023-04-03,-28.571400000000004
us.17917,2022-07-28,0.0928
us.17918,2019-07-12,0.16620000000000001
us.17928,2024-08-12,0.1903
us.17936,2022-06-17,2.7356
us.17939,2022-05-03,-37.5
us.17947,2023-03-06,-16.8675
us.17950,2023-08-30,0.0189
us.17952,2023-09-11,-2.1853000000000002
us.17958,2021-07-14,0.0294
us.17960,2023-10-13,0.024399999999999998
us.17961,2020-07-20,-64.2336
us.17969,2023-08-14,0.41650000000000004
us.17973,2023-04-26,0.08009999999999999
us.17975,2019-07-30,37.1734
us.17981,2020-08-14,-84.6939
us.17990,2021-10-15,0.07529999999999999
us.17991,2021-10-15,1.7099
us.17995,2020-02-14,-0.0919
us.17998,2020-02-14,-0.084
us.17999,2020-02-14,-0.1225
us.18000,2020-02-14,-0.14270000000000002
us.18002,2023-03-30,0.0348
us.18003,2020-02-14,0.0435
us.18004,2020-02-14,-0.0029
us.18010,2022-01-26,0.4184
us.18016,2008-11-13,5.4097
us.18018,2019-12-26,-0.0417
us.18030,2023-10-18,0.6629999999999999
us.18031,2019-05-24,-0.8853
us.18033,2013-10-16,-16.666700000000002
us.18034,2019-05-24,0.588
us.18042,2020-04-20,0.1915
us.18044,2023-07-18,-12.9313
us.18045,2023-10-20,-1.1768
us.18050,2021-11-17,4.658799999999999
us.18053,2021-11-30,-2.8089
us.18055,2021-10-20,0.06899999999999999
us.18056,2024-03-25,-20.069699999999997
us.18057,2020-12-30,-16.728299999999997
us.18061,2024-12-17,-24.8227
us.18071,2022-05-19,-98.0244
us.18077,2023-12-15,-94.08840000000001
us.18078,2023-02-24,-0.40359999999999996
us.18085,2022-04-07,-58.064499999999995
us.18090,2021-03-17,-0.1999
us.18092,2007-09-25,0.0217
us.18097,2023-05-31,0.10579999999999999
us.18099,2023-12-06,0.1431
us.18107,2021-10-29,0.7463
us.18112,2014-12-03,4.8614999999999995
us.18113,2022-07-08,0.45659999999999995
us.18114,2023-07-11,-28.481
us.18116,2024-10-21,-34.7826
us.18117,2020-08-17,0.2867
us.18118,2023-03-30,0.0215
us.18119,2023-03-30,0.1575
us.18123,2023-03-30,-0.003
us.18124,2019-07-08,-3.8339
us.18126,2020-09-25,-0.05
us.18130,2021-03-26,0.0616
us.18138,2024-01-03,-0.758
us.18141,2022-06-21,0.0314
us.18149,2024-02-08,-0.885
us.18150,2024-07-19,0.6342000000000001
us.18152,2019-05-13,-0.22490000000000002
us.18154,2020-06-26,0.3749
us.18159,2023-11-09,-0.0015999999999999999
us.18162,2023-02-10,-10.7978
us.18168,2023-03-30,0.1389
us.18169,2023-03-30,0.3293
us.18170,2022-12-15,0.2664
us.18173,2021-12-15,0.0341
us.18177,2021-10-04,1.0004000000000002
us.18184,2024-03-25,-69.8829
us.18190,2024-11-14,0.028200000000000003
us.18193,2020-03-12,-0.2198
us.18194,2020-03-30,11.0636
us.18197,2024-04-05,-32.7217
us.18202,2022-02-14,0.0
us.18204,2021-03-19,1.8435
us.18205,2022-11-15,0.0
us.18209,2023-10-20,-89.3617
us.18210,2022-11-02,-17.2611
us.18221,2021-04-30,-7.2532
us.18225,2020-10-16,0.432
us.18226,2020-10-16,0.13849999999999998
us.18230,2020-10-16,0.2504
us.18231,2024-10-17,-2.3851
us.18232,2020-10-30,0.8082
us.18233,2019-12-26,0.08099999999999999
us.18240,2021-10-04,-0.3819
us.18241,2021-10-04,-0.32
us.18244,2006-01-04,0.1142
us.18245,2019-10-22,0.5077
us.18246,2019-12-05,0.0
us.18247,2023-12-14,-22.0472
us.18249,2022-04-25,0.1152
us.18250,2020-07-01,-0.6601
us.18262,2021-09-28,2.9024
us.18263,2021-10-20,-9.6386
us.18264,2020-11-18,0.1313
us.18268,2019-11-22,-0.0747
us.18269,2019-11-22,-0.1674
us.18270,2019-11-22,-0.11349999999999999
us.18271,2019-11-22,-0.10660000000000001
us.18274,2024-02-23,0.10089999999999999
us.18276,2024-02-16,0.1507
us.18277,2024-02-16,-0.025099999999999997
us.18280,2024-02-16,0.42500000000000004
us.18281,2024-02-16,0.4465
us.18282,2024-02-16,0.4039
us.18283,2021-10-15,-0.24650000000000002
us.18284,2020-08-05,-0.0046
us.18285,2024-11-20,-0.2153
us.18286,2006-01-04,0.7634
us.18288,2020-02-14,-0.0056
us.18289,2020-02-14,-0.010799999999999999
us.18293,2023-11-24,0.201
us.18296,2023-01-09,-1.1324
us.18300,2020-05-27,0.18259999999999998
us.18301,2020-10-30,-68.559
