date,prev_close,open,high,low,close,volume,value
20160503,5985.594,5991.8294,6167.7976,5960.9405,6167.4537,7518883000,102531384200.0
20160504,6167.4537,6144.5691,6213.1931,6136.3005,6169.7826,7412268600,104533794400.0
20160505,6169.7826,6159.7265,6206.5295,6133.3802,6203.8166,6452189400,91750584600.0
20160506,6203.8166,6208.4401,6226.8759,5961.4591,5961.489,9730681200,129711318400.0
20160509,5961.489,5910.124,5910.124,5714.1191,5743.6473,7776378200,96326041300.0
20160510,5743.6473,5728.1084,5766.1568,5697.0927,5738.8961,5227215700,66356711400.0
20160511,5738.8961,5770.3526,5806.4691,5700.0955,5723.4104,5758726400,75640497400.0
20160512,5723.4104,5647.0653,5727.5784,5559.693,5726.4555,5779390600,73782790000.0
20160513,5726.4555,5708.6277,5779.8921,5677.9415,5714.3107,5267698200,70203289500.0
20160516,5714.3107,5692.6051,5813.0362,5665.2063,5812.5423,5748313600,76216915200.0
20160517,5812.5423,5814.1028,5853.6109,5763.5055,5790.3416,6482119400,87788871900.0
20160518,5790.3416,5743.0332,5743.0332,5563.0572,5631.1927,6370485600,79484187000.0
20160519,5631.1927,5628.7267,5729.4001,5628.6462,5666.7331,5643894000,76915663700.0
20160520,5666.7331,5619.9362,5733.2495,5600.492,5732.9018,5545620800,76011589400.0
20160523,5732.9018,5752.1453,5811.6842,5752.0785,5809.4761,6230955800,85078427800.0
20160524,5809.4761,5800.0034,5800.1706,5701.6635,5743.1782,5753833600,75743571300.0
20160525,5743.1782,5780.266,5803.9847,5691.6085,5715.1834,5288557300,73473472800.0
20160526,5715.1834,5705.0725,5744.8548,5598.6616,5744.3876,5912791400,78626390700.0
20160527,5744.3876,5728.9033,5780.0682,5712.4793,5739.5897,5950700900,80060809800.0
20160530,5739.5897,5705.9957,5764.7614,5655.6352,5711.3152,4852129100,64600979800.0
20160531,5711.3152,5721.8261,5947.4279,5721.8261,5947.3224,9452258500,122843903900.0
20160601,5947.3224,5957.1761,6013.9035,5949.6366,5973.7799,9387839900,129687888400.0
20160602,5973.7799,5961.7154,6014.6099,5955.3472,6013.8942,8051234500,107712927300.0
20160603,6013.8942,6016.9487,6062.1379,5992.3207,6032.603,8417229400,116583347900.0
20160606,6032.603,6051.9476,6067.4652,6008.9257,6051.8595,7352934900,102059942100.0
20160607,6051.8595,6048.3198,6052.0491,6010.3535,6045.3571,6899440900,94161999700.0
20160608,6045.3571,6037.4133,6058.1769,5972.7439,6023.8776,7289101100,101174758000.0
20160613,6023.8776,5943.7334,5992.3346,5745.9998,5746.4438,8713985700,117810313100.0
20160614,5746.4438,5723.9941,5778.8537,5700.5226,5762.7612,6203270400,81369911400.0
20160615,5762.7612,5701.3881,5972.8525,5692.8145,5952.846,9031015900,121623256000.0
20160616,5952.846,5945.4943,5979.1155,5909.6871,5930.5454,9549851200,132599051300.0
20160617,5930.5454,5937.3204,6002.6166,5918.1931,5964.2724,8838944900,117213816200.0
20160620,5964.2724,5965.8246,5994.9995,5908.4815,5985.5691,7392010400,99590405800.0
20160621,5985.5691,6023.9225,6053.4091,5888.3583,5916.8032,8759124900,117936495000.0
20160622,5916.8032,5901.1504,6009.0569,5895.9138,6008.8857,7162691500,91961825400.0
20160623,6008.8857,5998.6728,6015.182,5933.6833,5978.1737,7740735400,102783153000.0
20160624,5978.1737,5967.5154,6011.3713,5748.8387,5903.6202,9807361400,124980561600.0
20160627,5903.6202,5864.726,6044.3229,5864.6141,6044.2191,8332940000,110542072100.0
20160628,6044.2191,6018.912,6111.0708,6012.0512,6107.5105,9450488400,127110660900.0
20160629,6107.5105,6130.576,6145.0001,6100.084,6120.2021,9240771300,120886720900.0
20160630,6120.2021,6127.9892,6143.2323,6090.9036,6123.4939,7668059100,102560425700.0
20160701,6123.4939,6133.7178,6163.4256,6095.85,6111.5385,7319910200,95629300900.0
20160704,6111.5385,6079.5844,6240.603,6078.6278,6231.8811,10007819100,125652740500.0
20160705,6231.8811,6244.387,6276.8212,6226.2952,6269.5046,10726793500,135970649000.0
20160706,6269.5046,6250.4887,6299.7335,6231.5408,6297.3969,9441467300,120949242000.0
20160707,6297.3969,6291.0571,6342.4345,6256.272,6319.7926,11172893300,150624218500.0
20160708,6319.7926,6308.0623,6337.0713,6276.8299,6299.8533,8740351000,115929417000.0
20160711,6299.8533,6320.0629,6387.0702,6306.1335,6312.4988,10306391700,138910423300.0
20160712,6312.4988,6309.819,6395.4352,6248.934,6395.1448,11590774400,147134179600.0
20160713,6395.1448,6413.8122,6456.7724,6392.3995,6446.5634,11136247900,142453565400.0
20160714,6446.5634,6437.277,6458.288,6410.3989,6455.5827,9456289800,123895438100.0
20160715,6455.5827,6459.6255,6469.0454,6409.7969,6441.0159,9247591900,119298857000.0
20160718,6441.0159,6426.8558,6455.459,6379.0647,6412.0731,8933062800,116299508400.0
20160719,6412.0731,6407.0339,6431.9383,6355.4787,6431.9383,8032742000,108380263500.0
20160720,6431.9383,6429.689,6454.179,6404.1539,6417.9223,7420490800,100573694400.0
20160721,6417.9223,6414.8007,6487.0216,6405.6019,6442.7093,8688773800,116574410300.0
20160722,6442.7093,6437.8833,6448.3659,6385.2522,6390.9254,8585750000,113952753800.0
20160725,6390.9254,6383.5616,6441.3161,6374.2552,6408.7831,8044405900,104798810200.0
20160726,6408.7831,6410.8227,6494.7395,6410.8227,6494.4743,8087121400,102215548000.0
20160727,6494.4743,6499.3377,6515.8778,6154.4592,6229.2885,13783910500,173751837800.0
20160728,6229.2885,6220.9168,6273.3798,6148.8585,6243.2883,9080194100,113767562800.0
20160729,6243.2883,6239.8538,6259.1994,6183.1647,6202.8923,7210753500,89569007000.0
